RecordNumber,EventRecordId,TimeCreated,EventId,Level,Provider,Channel,ProcessId,ThreadId,Computer,ChunkNumber,UserId,MapDescription,UserName,RemoteHost,PayloadData1,PayloadData2,PayloadData3,PayloadData4,PayloadData5,PayloadData6,ExecutableInfo,HiddenRecord,SourceFile,Keywords,ExtraDataOffset,Payload
233329,233329,2024-09-24 21:05:04.8887749,4703,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,204,EC2AMAZ-0TD157D,0,,A user right was adjusted,WORKGROUP\EC2AMAZ-0TD157D$ (S-1-5-18),,Target: WORKGROUP\EC2AMAZ-0TD157D$ (S-1-0-0),EnabledPrivilegeList: SeSecurityPrivilege,DisabledPrivilegeList: -,,,,C:\Windows\SysWOW64\wevtutil.exe (PID: 0x624),False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""TargetDomainName"",""#text"":""WORKGROUP""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""},{""@Name"":""ProcessId"",""#text"":""0x624""},{""@Name"":""EnabledPrivilegeList"",""#text"":""SeSecurityPrivilege""},{""@Name"":""DisabledPrivilegeList"",""#text"":""-""}]}}"
233330,233330,2024-09-24 21:05:04.8887819,4703,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,204,EC2AMAZ-0TD157D,0,,A user right was adjusted,WORKGROUP\EC2AMAZ-0TD157D$ (S-1-5-18),,Target: WORKGROUP\EC2AMAZ-0TD157D$ (S-1-0-0),EnabledPrivilegeList: SeBackupPrivilege,DisabledPrivilegeList: -,,,,C:\Windows\SysWOW64\wevtutil.exe (PID: 0x624),False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""TargetDomainName"",""#text"":""WORKGROUP""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""},{""@Name"":""ProcessId"",""#text"":""0x624""},{""@Name"":""EnabledPrivilegeList"",""#text"":""SeBackupPrivilege""},{""@Name"":""DisabledPrivilegeList"",""#text"":""-""}]}}"
233331,233331,2024-09-24 21:05:04.8916468,4703,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,204,EC2AMAZ-0TD157D,0,,A user right was adjusted,WORKGROUP\EC2AMAZ-0TD157D$ (S-1-5-18),,Target: WORKGROUP\EC2AMAZ-0TD157D$ (S-1-0-0),EnabledPrivilegeList: -,DisabledPrivilegeList: SeBackupPrivilege,,,,C:\Windows\SysWOW64\wevtutil.exe (PID: 0x624),False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""TargetDomainName"",""#text"":""WORKGROUP""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""},{""@Name"":""ProcessId"",""#text"":""0x624""},{""@Name"":""EnabledPrivilegeList"",""#text"":""-""},{""@Name"":""DisabledPrivilegeList"",""#text"":""SeBackupPrivilege""}]}}"
233332,233332,2024-09-24 21:05:04.8916534,4703,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,204,EC2AMAZ-0TD157D,0,,A user right was adjusted,WORKGROUP\EC2AMAZ-0TD157D$ (S-1-5-18),,Target: WORKGROUP\EC2AMAZ-0TD157D$ (S-1-0-0),EnabledPrivilegeList: -,DisabledPrivilegeList: SeSecurityPrivilege,,,,C:\Windows\SysWOW64\wevtutil.exe (PID: 0x624),False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""TargetDomainName"",""#text"":""WORKGROUP""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""},{""@Name"":""ProcessId"",""#text"":""0x624""},{""@Name"":""EnabledPrivilegeList"",""#text"":""-""},{""@Name"":""DisabledPrivilegeList"",""#text"":""SeSecurityPrivilege""}]}}"
233333,233333,2024-09-24 21:05:04.8930317,4689,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,304,EC2AMAZ-0TD157D,0,,A process has exited,WORKGROUP\EC2AMAZ-0TD157D$,,,PID: 0x624,,,,,C:\Windows\SysWOW64\wevtutil.exe,False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""ProcessId"",""#text"":""0x624""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""}]}}"
233334,233334,2024-09-24 21:05:04.8974920,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,204,EC2AMAZ-0TD157D,0,,A new process has been created,WORKGROUP\EC2AMAZ-0TD157D$,,Parent process: C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,PID: 0x15A0,Parent PID: 0x18C8,Mandatory label: SECURITY_MANDATORY_SYSTEM_RID,Target User: -\-,,"C:\Windows\SysWOW64\wevtutil.exe ""C:\Windows\system32\wevtutil.exe"" cl Microsoft-Windows-ntshrui-perf",False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""NewProcessId"",""#text"":""0x15A0""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0x18C8""},{""@Name"":""CommandLine"",""#text"":""\""C:\\Windows\\system32\\wevtutil.exe\"" cl Microsoft-Windows-ntshrui-perf""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""},{""@Name"":""ParentProcessName"",""#text"":""C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe""},{""@Name"":""MandatoryLabel"",""#text"":""S-1-16-16384""}]}}"
233335,233335,2024-09-24 21:05:04.9146225,4703,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,204,EC2AMAZ-0TD157D,0,,A user right was adjusted,WORKGROUP\EC2AMAZ-0TD157D$ (S-1-5-18),,Target: WORKGROUP\EC2AMAZ-0TD157D$ (S-1-0-0),EnabledPrivilegeList: SeSecurityPrivilege,DisabledPrivilegeList: -,,,,C:\Windows\SysWOW64\wevtutil.exe (PID: 0x15A0),False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""TargetDomainName"",""#text"":""WORKGROUP""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""},{""@Name"":""ProcessId"",""#text"":""0x15A0""},{""@Name"":""EnabledPrivilegeList"",""#text"":""SeSecurityPrivilege""},{""@Name"":""DisabledPrivilegeList"",""#text"":""-""}]}}"
233336,233336,2024-09-24 21:05:04.9146455,4703,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,204,EC2AMAZ-0TD157D,0,,A user right was adjusted,WORKGROUP\EC2AMAZ-0TD157D$ (S-1-5-18),,Target: WORKGROUP\EC2AMAZ-0TD157D$ (S-1-0-0),EnabledPrivilegeList: SeBackupPrivilege,DisabledPrivilegeList: -,,,,C:\Windows\SysWOW64\wevtutil.exe (PID: 0x15A0),False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""TargetDomainName"",""#text"":""WORKGROUP""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""},{""@Name"":""ProcessId"",""#text"":""0x15A0""},{""@Name"":""EnabledPrivilegeList"",""#text"":""SeBackupPrivilege""},{""@Name"":""DisabledPrivilegeList"",""#text"":""-""}]}}"
233337,233337,2024-09-24 21:05:04.9179964,4703,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,304,EC2AMAZ-0TD157D,0,,A user right was adjusted,WORKGROUP\EC2AMAZ-0TD157D$ (S-1-5-18),,Target: WORKGROUP\EC2AMAZ-0TD157D$ (S-1-0-0),EnabledPrivilegeList: -,DisabledPrivilegeList: SeBackupPrivilege,,,,C:\Windows\SysWOW64\wevtutil.exe (PID: 0x15A0),False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""TargetDomainName"",""#text"":""WORKGROUP""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""},{""@Name"":""ProcessId"",""#text"":""0x15A0""},{""@Name"":""EnabledPrivilegeList"",""#text"":""-""},{""@Name"":""DisabledPrivilegeList"",""#text"":""SeBackupPrivilege""}]}}"
233338,233338,2024-09-24 21:05:04.9180031,4703,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,304,EC2AMAZ-0TD157D,0,,A user right was adjusted,WORKGROUP\EC2AMAZ-0TD157D$ (S-1-5-18),,Target: WORKGROUP\EC2AMAZ-0TD157D$ (S-1-0-0),EnabledPrivilegeList: -,DisabledPrivilegeList: SeSecurityPrivilege,,,,C:\Windows\SysWOW64\wevtutil.exe (PID: 0x15A0),False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""TargetDomainName"",""#text"":""WORKGROUP""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""},{""@Name"":""ProcessId"",""#text"":""0x15A0""},{""@Name"":""EnabledPrivilegeList"",""#text"":""-""},{""@Name"":""DisabledPrivilegeList"",""#text"":""SeSecurityPrivilege""}]}}"
233339,233339,2024-09-24 21:05:04.9191087,4689,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,304,EC2AMAZ-0TD157D,0,,A process has exited,WORKGROUP\EC2AMAZ-0TD157D$,,,PID: 0x15A0,,,,,C:\Windows\SysWOW64\wevtutil.exe,False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""ProcessId"",""#text"":""0x15A0""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""}]}}"
233340,233340,2024-09-24 21:05:04.9228081,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,304,EC2AMAZ-0TD157D,0,,A new process has been created,WORKGROUP\EC2AMAZ-0TD157D$,,Parent process: C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,PID: 0xBCC,Parent PID: 0x18C8,Mandatory label: SECURITY_MANDATORY_SYSTEM_RID,Target User: -\-,,"C:\Windows\SysWOW64\wevtutil.exe ""C:\Windows\system32\wevtutil.exe"" cl Microsoft-Windows-osk/Diagnostic",False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""NewProcessId"",""#text"":""0xBCC""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0x18C8""},{""@Name"":""CommandLine"",""#text"":""\""C:\\Windows\\system32\\wevtutil.exe\"" cl Microsoft-Windows-osk/Diagnostic""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""},{""@Name"":""ParentProcessName"",""#text"":""C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe""},{""@Name"":""MandatoryLabel"",""#text"":""S-1-16-16384""}]}}"
233341,233341,2024-09-24 21:05:04.9354777,4703,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,304,EC2AMAZ-0TD157D,0,,A user right was adjusted,WORKGROUP\EC2AMAZ-0TD157D$ (S-1-5-18),,Target: WORKGROUP\EC2AMAZ-0TD157D$ (S-1-0-0),EnabledPrivilegeList: SeSecurityPrivilege,DisabledPrivilegeList: -,,,,C:\Windows\SysWOW64\wevtutil.exe (PID: 0xBCC),False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""TargetDomainName"",""#text"":""WORKGROUP""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""},{""@Name"":""ProcessId"",""#text"":""0xBCC""},{""@Name"":""EnabledPrivilegeList"",""#text"":""SeSecurityPrivilege""},{""@Name"":""DisabledPrivilegeList"",""#text"":""-""}]}}"
233342,233342,2024-09-24 21:05:04.9354836,4703,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,304,EC2AMAZ-0TD157D,0,,A user right was adjusted,WORKGROUP\EC2AMAZ-0TD157D$ (S-1-5-18),,Target: WORKGROUP\EC2AMAZ-0TD157D$ (S-1-0-0),EnabledPrivilegeList: SeBackupPrivilege,DisabledPrivilegeList: -,,,,C:\Windows\SysWOW64\wevtutil.exe (PID: 0xBCC),False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""TargetDomainName"",""#text"":""WORKGROUP""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""},{""@Name"":""ProcessId"",""#text"":""0xBCC""},{""@Name"":""EnabledPrivilegeList"",""#text"":""SeBackupPrivilege""},{""@Name"":""DisabledPrivilegeList"",""#text"":""-""}]}}"
233343,233343,2024-09-24 21:05:04.9385321,4703,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,304,EC2AMAZ-0TD157D,0,,A user right was adjusted,WORKGROUP\EC2AMAZ-0TD157D$ (S-1-5-18),,Target: WORKGROUP\EC2AMAZ-0TD157D$ (S-1-0-0),EnabledPrivilegeList: -,DisabledPrivilegeList: SeBackupPrivilege,,,,C:\Windows\SysWOW64\wevtutil.exe (PID: 0xBCC),False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""TargetDomainName"",""#text"":""WORKGROUP""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""},{""@Name"":""ProcessId"",""#text"":""0xBCC""},{""@Name"":""EnabledPrivilegeList"",""#text"":""-""},{""@Name"":""DisabledPrivilegeList"",""#text"":""SeBackupPrivilege""}]}}"
233344,233344,2024-09-24 21:05:04.9385388,4703,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,304,EC2AMAZ-0TD157D,0,,A user right was adjusted,WORKGROUP\EC2AMAZ-0TD157D$ (S-1-5-18),,Target: WORKGROUP\EC2AMAZ-0TD157D$ (S-1-0-0),EnabledPrivilegeList: -,DisabledPrivilegeList: SeSecurityPrivilege,,,,C:\Windows\SysWOW64\wevtutil.exe (PID: 0xBCC),False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""TargetDomainName"",""#text"":""WORKGROUP""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""},{""@Name"":""ProcessId"",""#text"":""0xBCC""},{""@Name"":""EnabledPrivilegeList"",""#text"":""-""},{""@Name"":""DisabledPrivilegeList"",""#text"":""SeSecurityPrivilege""}]}}"
233345,233345,2024-09-24 21:05:04.9398078,4689,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,304,EC2AMAZ-0TD157D,0,,A process has exited,WORKGROUP\EC2AMAZ-0TD157D$,,,PID: 0xBCC,,,,,C:\Windows\SysWOW64\wevtutil.exe,False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""Status"",""#text"":""0x0""},{""@Name"":""ProcessId"",""#text"":""0xBCC""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""}]}}"
233346,233346,2024-09-24 21:05:04.9433014,4688,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,304,EC2AMAZ-0TD157D,0,,A new process has been created,WORKGROUP\EC2AMAZ-0TD157D$,,Parent process: C:\Windows\SysWOW64\WindowsPowerShell\v1.0\powershell.exe,PID: 0x4D4,Parent PID: 0x18C8,Mandatory label: SECURITY_MANDATORY_SYSTEM_RID,Target User: -\-,,"C:\Windows\SysWOW64\wevtutil.exe ""C:\Windows\system32\wevtutil.exe"" cl Microsoft-Windows-stobject/Diagnostic",False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""NewProcessId"",""#text"":""0x4D4""},{""@Name"":""NewProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""},{""@Name"":""TokenElevationType"",""#text"":""%%1936""},{""@Name"":""ProcessId"",""#text"":""0x18C8""},{""@Name"":""CommandLine"",""#text"":""\""C:\\Windows\\system32\\wevtutil.exe\"" cl Microsoft-Windows-stobject/Diagnostic""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""-""},{""@Name"":""TargetDomainName"",""#text"":""-""},{""@Name"":""TargetLogonId"",""#text"":""0x0""},{""@Name"":""ParentProcessName"",""#text"":""C:\\Windows\\SysWOW64\\WindowsPowerShell\\v1.0\\powershell.exe""},{""@Name"":""MandatoryLabel"",""#text"":""S-1-16-16384""}]}}"
233347,233347,2024-09-24 21:05:04.9563831,4703,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,304,EC2AMAZ-0TD157D,0,,A user right was adjusted,WORKGROUP\EC2AMAZ-0TD157D$ (S-1-5-18),,Target: WORKGROUP\EC2AMAZ-0TD157D$ (S-1-0-0),EnabledPrivilegeList: SeSecurityPrivilege,DisabledPrivilegeList: -,,,,C:\Windows\SysWOW64\wevtutil.exe (PID: 0x4D4),False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""TargetDomainName"",""#text"":""WORKGROUP""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""},{""@Name"":""ProcessId"",""#text"":""0x4D4""},{""@Name"":""EnabledPrivilegeList"",""#text"":""SeSecurityPrivilege""},{""@Name"":""DisabledPrivilegeList"",""#text"":""-""}]}}"
233348,233348,2024-09-24 21:05:04.9563888,4703,LogAlways,Microsoft-Windows-Security-Auditing,Security,4,304,EC2AMAZ-0TD157D,0,,A user right was adjusted,WORKGROUP\EC2AMAZ-0TD157D$ (S-1-5-18),,Target: WORKGROUP\EC2AMAZ-0TD157D$ (S-1-0-0),EnabledPrivilegeList: SeBackupPrivilege,DisabledPrivilegeList: -,,,,C:\Windows\SysWOW64\wevtutil.exe (PID: 0x4D4),False,C:\Users\Forensic\Downloads\lol\Security.evtx,Audit success,0,"{""EventData"":{""Data"":[{""@Name"":""SubjectUserSid"",""#text"":""S-1-5-18""},{""@Name"":""SubjectUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""SubjectDomainName"",""#text"":""WORKGROUP""},{""@Name"":""SubjectLogonId"",""#text"":""0x3E7""},{""@Name"":""TargetUserSid"",""#text"":""S-1-0-0""},{""@Name"":""TargetUserName"",""#text"":""EC2AMAZ-0TD157D$""},{""@Name"":""TargetDomainName"",""#text"":""WORKGROUP""},{""@Name"":""TargetLogonId"",""#text"":""0x3E7""},{""@Name"":""ProcessName"",""#text"":""C:\\Windows\\SysWOW64\\wevtutil.exe""},{""@Name"":""ProcessId"",""#text"":""0x4D4""},{""@Name"":""EnabledPrivilegeList"",""#text"":""SeBackupPrivilege""},{""@Name"":""DisabledPrivilegeList"",""#text"":""-""}]}}"
